stars,publishedAtDate,name,text,title,subTitle,description,price,totalScore,likesCount,isLocalGuide,reviewId,categoryName,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewUrl,reviewerId,reviewerNumberOfReviews,reviewerPhotoUrl,reviewerUrl,reviewsCount,scrapedAt,state,street,temporarilyClosed,url,website,categories/0,categories/1,categories/2,categoryName.1,genre,keywords,keywords_only,sentiment,sent_score_0,label,placeId,text_length,prompt,text_gpt3_v2,prompt_v3
,,,Kyle best bartender and cute too ! Thanks for the awesome drinks.,PUMP Restaurant Lounge,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURRMmRPbE53EAE,New American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUcDYq--woAR-4ky-nun8Bk,,A Google Maps review about a New American restaurant. ###, Food is delicious. Staff is courteous and attentive. And the interior is so sophisticated and gorgeous. I LOVE THIS PLACE :) ,A Google Maps review about a New American restaurant. ###
,,,We enjoyed the gorgeous atmosphere and nice cocktails.  It was a lot larger than I was expecting.  Even though it was crowded we had great service!  If I lived in the area I think this would be somewhere I would frequent,PUMP Restaurant Lounge,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURRcVBuQ0pREAE,New American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUcDYq--woAR-4ky-nun8Bk,,A Google Maps review about a New American restaurant. ###, A beautiful restaurant in a great location. Polite and attentive service. Our food was delicious and well presented. A wonderful brunch experience. ,A Google Maps review about a New American restaurant. ###
,,,Good food and vibe,PUMP Restaurant Lounge,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURoaC15bDBBRRAB,New American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUcDYq--woAR-4ky-nun8Bk,,A Google Maps review about a New American restaurant. ###," This place was fabulous! Attentive service, delicious Italian food and outstanding drinks! Ask for Celeste! 🔥🔥🔥 ",A Google Maps review about a New American restaurant. ###
,,,We love it!,PUMP Restaurant Lounge,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNJbjRETDZBRRAB,New American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUcDYq--woAR-4ky-nun8Bk,,A Google Maps review about a New American restaurant. ###," Ula is a beautiful restaurant nestled between 2 trees on Melrose Place, West Hollywood. The inside is just as beautiful with high ceilings, chic, and elegant decor and very relaxing while still being trendy and trendy.

We got the soft shell crab appetizer which was absolutely delicious, the crab cakes which were very good, and the salmon which was just ok.

The service was great and very knowledgeable about the menu. ",A Google Maps review about a New American restaurant. ###
,,,The food and service was exceptional! We even caught a glimpse of Lisa Vanderpump.,PUMP Restaurant Lounge,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNJaG9MN1h3EAE,New American restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUcDYq--woAR-4ky-nun8Bk,,A Google Maps review about a New American restaurant. ###, The service was phenomenal the food was amazing the ambiance was perfect the restaurant was very busy but I expected that the foods not to busy to be tasty but I was wrong I will definitely go back Update the octopus was superb ,A Google Maps review about a New American restaurant. ###
,,,"This is our second time staying here! I am Vegan. I love having options to eat here. The pool bar, Splash is great! Beers are not expensive. Staff has been fantastic. Bed is comfy. Very close to restaraunts, grocery. We will be back",The Westin Hilton Head Island Resort & Spa,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQyeU5hUlZREAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUkGRIlw_IgRtMcx4k5kpBo,,A Google Maps review about a Hotel. ###," First thing first, felt very safe in that hotel especially because I went there alone....I would suggest this hotel to anyone. Front desk clerks were nice & very helpful,all security there on sight, housekeeping and other staff was great great great. Everything on point💯💯💯💯 ",A Google Maps review about a Hotel. ###
,,,This was our first time staying at this Westin. We booked through Marriot Bon Voy with the ocean view room. I believe you can see the ocean from any room but only had partial view of the pool area. Room was great bathroom clean and overall a pleasant stay. This property also offer easy access to the beach and had brought our own beach gear. Will definitely recommend.,The Westin Hilton Head Island Resort & Spa,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM4eEp6RW1RRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUkGRIlw_IgRtMcx4k5kpBo,,A Google Maps review about a Hotel. ###," Staying at this hotel is like stepping back in time. Outdated, old dirty. Hallway carpets are gross. Yet the bed was great and the AC was frigid.
Picture yourself stepping out of your room and walking down a hall where most of the lights don’t even work, dingy, old carpet, 90 degree turn and you have the fitness center.
The are two restaurants on site one is a sports themed joint where most people were watching sports and the other is the more high end steak place. They have pretty decent comedy on Tuesday nights but it’s a little pricey.
The staff however is what saves this place in my opinion. Friendly and cheerful while trying their best to give you what you",A Google Maps review about a Hotel. ###
,,,"Beautiful location! White sandy beaches. Lots of pools. Amazing spa services. The food was incredible - I was impressed with every meal, they far surpassed my expectations. The service staff was very friendly even during the off season.",The Westin Hilton Head Island Resort & Spa,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNzbGJDY053EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUkGRIlw_IgRtMcx4k5kpBo,,A Google Maps review about a Hotel. ###," The outside may look a little bleak, but the inside is quite the opposite! It is beautifully decorated, I felt like I walked into the perfectly decorated home on a Hollywood movie. My room was perfect, I had a king bed, lots of closets, very clean bathroom and a super clean huge wet bar, felt like home! ",A Google Maps review about a Hotel. ###
,,,"Great resort right off of a nice hard-packed white sand beach. The pools are very nice and the service is great. You can tell the building is a bit old, and the rooms could be updated a bit more, but they were comfortable and clean.",The Westin Hilton Head Island Resort & Spa,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQ2NXNXcVFBEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUkGRIlw_IgRtMcx4k5kpBo,,A Google Maps review about a Hotel. ###," Nice hotel, and very close to the crashing beach. The food could be better but the staff is friendly and rooms are spacious, very comfortable and clean! ",A Google Maps review about a Hotel. ###
,,,"This is usually our ""go to"" place but no more. We upgraded to Oceanview for a fee which we always do.  The room view was directly over the large balcony of the presidential suite. Not something we were told so we had to switch.   This view is not worth the extra money.  Found this mess in a stairwell. After 2 days, we informed the staff.  Please put better lighting in the bike rack area.  Hard to see when you need to unlock the bike.",The Westin Hilton Head Island Resort & Spa,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNjbDRhS0ZBEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUkGRIlw_IgRtMcx4k5kpBo,,A Google Maps review about a Hotel. ###, Amazing scenery. Nice pool. Clean rooms. Friendly staff. It's a no frills hotel. Nothing extraordinary in my opinion but a very peaceful place to stay if you need one in the area. Definitely worth the money. I'd stay here again. ,A Google Maps review about a Hotel. ###
,,,"Stayed here for a work event in Mid September.  Very nice resort and location.  Beds were comfortable.  Beach and multiple pools were very nice as well. Food was quite good at various restaurants.

The issue I had were with front desk.  Did not have my room reservation when I checked in.  At one point I had over $1200 in temporary authorizations.  Went to front desk multiple times and was assured those temp charges would be removed at checkout.

Day of check out I ask for itemized list of charges which was at zero.  Couple hours later I receive a revised bill with me owing $259.  Call the resort and literally no one picks up the phone on multiple attempts to try and resolve this issue.

Have to send it to our company event coordinator to see if this will get fixed.

My advice is to watch your bill closely at this hotel.  Never could get a straight explanation on what all these various charges were for and the answer was different every time I asked.",The Westin Hilton Head Island Resort & Spa,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ2MFBMZjFRRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUkGRIlw_IgRtMcx4k5kpBo,,A Google Maps review about a Hotel. ###," WOW I have been to many hotels but this one takes the cake regarding price and quality of room.  I paid $74 total after tax, (ca tax) for a room with 2 queen beds. The room was very clean, very good size and right next to elevators. View was ok. I will say this, the view next door was better for that room but honestly… It’s not about location.. it’s about the room.

Very very impressive.

I’m very from LA area but love visiting. Matches the nice El rio hotel by Santa Monica beach.

**THIS IS NOT A PREVIEW OF THE ROOM, It is just a recommendation. ",A Google Maps review about a Hotel. ###
,,,"The worst hotel experience ever. Booked two nights, but could not bare it even for 24 hours, so left early. To name a few problems, hotel was full but did not have enough staff to take care of stuff. Elevators were dirty and smelled of dog pee (dogs are allowed in the hotel), the room smelled like sewer mist, I found previously left pizza pieces on the floor right after walking in the room for the first time, and woke up with cluster of insect bites on the side of my face which rested on pillow. Left right after I noticed my face. I don't want to post my insect bitten face, but here is a pizza piece.",The Westin Hilton Head Island Resort & Spa,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURTaVotbTJRRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUkGRIlw_IgRtMcx4k5kpBo,,A Google Maps review about a Hotel. ###," We came here for our one year anniversary! It was beyond beautiful, cozy, and wonderful. We were also surprised we were able to get a room with a hot tub overlooking the mountains. This place is breathtaking. ",A Google Maps review about a Hotel. ###
,,,Our room was nice and quiet. The only thing I wish they cleaned more often was sliding glass door. It seems like it hasn't been cleaned in awhile. Everyone was hospitable. The frozen mojitos were our favorite. All around beautiful place. Will visit again.,The Westin Hilton Head Island Resort & Spa,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUR5MTRudUdnEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUkGRIlw_IgRtMcx4k5kpBo,,A Google Maps review about a Hotel. ###," Very good hotel. Clean, calm and with a friendly staff. If you like spicy food, ask for the Mango Habanero wings. It's a spicy small plate with mango, lots of chicken and a bunch of other ingredients 🤗 ",A Google Maps review about a Hotel. ###
,,,"Nice property right on the beach with several dining and drinks options right at the hotel, and many more within minutes. Beautiful beach and large, spacious pool area with multiple options. Nice, clean rooms with super comfortable beds.",The Westin Hilton Head Island Resort & Spa,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNhLUx2SEh3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUkGRIlw_IgRtMcx4k5kpBo,,A Google Maps review about a Hotel. ###," Very good breakfast, nice and clean room. We enjoyed our stay. ",A Google Maps review about a Hotel. ###
,,,"The Westin is suppose to be a premium brand for the big money you’re paying. The beach is public and people with tents and loud music are allowed to use the beach property. We paid for lounge chairs and umbrellas and some quiet time. But did not get it. The hotel
should have a private quiet section for their guests with no tents, loud music. July is a busy time here. If you’re looking for quietness maybe stay here in the spring or fall.",The Westin Hilton Head Island Resort & Spa,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURPZzdQa25nRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUkGRIlw_IgRtMcx4k5kpBo,,A Google Maps review about a Hotel. ###," Our stay was great! Thank you to the wonderful woman at the front desk that checked us in so quickly. We had an oceanfront room and it was amazing!  The housekeeping staff that kept our room clean and the guy that stocked our fridge was awesome!
More specifically, the woman at the front desk that checked us in so quickly was amazing. My husband had planned a surprise trip for our 21st wedding anniversary and we needed a room.
Her, my husband, and myself waited for about 30 minutes, then about 3 or 4 other people came to the desk. She knew, or at least had a good idea, of what my husband was planning and instructed me to go around the building to check a couple doors.
I",A Google Maps review about a Hotel. ###
,,,"What an awesome experience we had over Independence Day weekend! The pool is fantastic, with plenty of room for kids and adults to play, not too deep, a spacious jacuzzi nearby, and plenty of lounge chairs (although here's a tip: claim your chairs by 8am on busy weekends!). We enjoyed the games and activities for the 4th of July, and the BBQ buffet (with s'mores) was delicious! The private beach access is a huge bonus as well. We look forward to returning for another family getaway!",The Westin Hilton Head Island Resort & Spa,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURxMHBlbHVBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUkGRIlw_IgRtMcx4k5kpBo,,A Google Maps review about a Hotel. ###, Very friendly and clean!! ,A Google Maps review about a Hotel. ###
,,,"This was my first real resort experience outside of Orlando. Finally got some peace, quiet, and also a lot of work done during my stay. I took a single night workcation/vacation to take a break from home.

I significantly enjoyed my stay. For Valentines Day the resort was indeed very quiet and welcoming.

The staff was very helpful and attentive. I also didn't have any service issues.

One improvement, most likely feedback for corporate, is to implement Apple Pay especially at check-in. Some credit cards offer more cash back with Apple Pay which would make a major convivence improvement.",The Westin Hilton Head Island Resort & Spa,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNobll1UUhBEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJLUkGRIlw_IgRtMcx4k5kpBo,,A Google Maps review about a Hotel. ###, Amazingly friendly staff. Nice room. Good breakfast. Great location. ,A Google Maps review about a Hotel. ###
